customer_id,join_date,age,gender,region_code,is_married,prefer_category,income_group
C004175,2021-01-29,35,F,R06,1,Fashion,G3
C004177,2022-07-31,43,F,R02,1,Home,G2
C004178,2020-12-29,68,M,R05,1,Electronics,G2
C004179,2022-05-25,38,F,R01,1,Fashion,G4
C004181,2021-12-25,24,F,R03,1,Beauty,G3
C004184,2022-09-08,35,M,R07,1,Grocery,G2
C004187,2021-04-20,21,M,R07,1,Grocery,G3
C004189,2022-09-12,36,M,R07,0,Fashion,G4
C004192,2022-01-29,50,M,R04,1,Beauty,G2
C004193,2020-08-05,61,F,R02,1,Electronics,G4
C004195,2021-02-20,30,M,R06,1,Beauty,G3
C004201,2020-11-02,28,F,R04,1,Grocery,G4
C004202,2022-07-31,43,M,R07,1,Electronics,G2
C004203,2020-12-03,42,M,R03,1,Electronics,G4
C004204,2020-11-09,32,M,R03,1,Grocery,G2
C004207,2020-10-05,21,F,R03,1,Home,G1
C004211,2020-09-29,40,M,R02,0,Fashion,G5
C004213,2021-09-11,47,F,R04,1,Electronics,G2
C004214,2021-10-12,54,M,R03,0,Grocery,G3
C004215,2022-05-11,44,M,R07,1,Home,G4
C004216,2022-02-21,32,F,R05,1,Home,G4
C004217,2022-05-08,21,M,R04,1,Home,G2
C004218,2022-07-19,23,F,R01,1,Electronics,G3
C004219,2020-10-15,43,M,R04,1,Beauty,G2
C004221,2022-06-11,28,M,R07,1,Beauty,G3
C004223,2022-07-18,43,F,R02,1,Home,G3
C004224,2020-03-06,31,M,R03,1,Grocery,G2
C004225,2021-04-27,55,F,R04,0,Electronics,G3
C004226,2022-07-24,39,F,R04,1,Home,G1
C004227,2020-09-04,44,F,R07,1,Home,G2
C004228,2020-06-04,35,F,R01,0,Beauty,G2
C004232,2020-07-19,27,F,R02,1,Grocery,G2
C004234,2020-05-03,37,F,R07,0,Grocery,G4
C004235,2020-01-01,33,F,R02,1,Beauty,G5
C004236,2022-08-25,40,F,R01,0,Fashion,G1
C004237,2022-01-28,39,M,R03,1,Fashion,G2
C004238,2022-05-04,36,M,R01,1,Fashion,G2
C004240,2020-07-09,42,F,R07,1,Fashion,G4
C004241,2021-08-01,36,M,R02,0,Grocery,G4
C004242,2021-05-30,52,M,R02,0,Grocery,G2
C004248,2020-07-09,30,M,R06,1,Grocery,G3
C004253,2022-08-06,40,F,R04,1,Grocery,G2
C004255,2021-10-15,19,F,R06,0,Beauty,G3
C004256,2022-09-22,26,F,R01,1,Grocery,G2
C004258,2021-02-04,34,M,R07,1,Grocery,G2
C004259,2021-07-04,46,M,R07,1,Beauty,G2
C004260,2021-01-27,56,F,R02,1,Fashion,G3
C004261,2022-05-16,45,M,R02,1,Electronics,G2
C004262,2022-02-02,34,M,R02,0,Grocery,G4
C004263,2022-04-24,30,F,R01,0,Grocery,G1
C004264,2020-07-25,52,F,R04,0,Beauty,G3
C004267,2022-01-06,49,F,R05,0,Home,G2
C004269,2020-09-07,39,M,R04,1,Electronics,G1
C004271,2021-02-10,41,F,R01,1,Beauty,G3
C004272,2021-03-18,36,F,R03,0,Beauty,G1
C004274,2020-12-19,31,F,R04,1,Electronics,G2
C004275,2022-06-06,23,M,R07,1,Fashion,G3
C004276,2021-07-11,48,M,R05,0,Electronics,G3
C004278,2020-05-21,42,F,R01,1,Home,G3
C004284,2021-10-20,22,F,R02,1,Grocery,G5
C004285,2021-06-25,43,M,R02,1,Beauty,G3
C004287,2021-05-21,19,F,R03,1,Grocery,G2
C004289,2022-05-30,35,F,R03,1,Electronics,G3
C004291,2021-02-27,41,M,R04,1,Home,G2
C004292,2022-05-05,38,M,R06,0,Beauty,G3
C004295,2021-09-05,19,F,R02,0,Electronics,G2
C004296,2021-12-27,40,F,R05,1,Home,G1
C004298,2022-08-01,34,F,R01,1,Electronics,G5
C004299,2020-03-23,32,M,R07,0,Fashion,G1
C004301,2022-08-04,37,M,R07,1,Grocery,G2
C004303,2021-03-01,38,F,R03,1,Grocery,G2
C004304,2020-10-01,46,F,R01,0,Fashion,G3
C004305,2021-12-13,45,F,R06,1,Home,G2
C004306,2020-10-10,46,F,R03,1,Beauty,G3
C004307,2022-09-06,29,F,R02,0,Fashion,G3
C004308,2020-06-21,43,F,R03,1,Home,G5
C004311,2020-03-03,30,F,R03,0,Fashion,G3
C004312,2020-03-13,39,F,R03,1,Grocery,G2
C004313,2022-02-01,19,M,R05,1,Fashion,G2
C004315,2021-01-09,39,F,R05,1,Electronics,G2
C004318,2022-02-25,51,M,R04,1,Fashion,G2
C004319,2022-07-31,31,M,R02,0,Fashion,G2
C004322,2022-07-22,29,M,R02,0,Fashion,G4
C004323,2021-03-12,19,F,R01,0,Grocery,G4
C004325,2021-11-06,54,F,R01,1,Grocery,G4
C004327,2021-04-09,35,F,R01,1,Grocery,G2
C004330,2020-11-15,52,M,R03,1,Home,G4
C004332,2021-01-10,37,F,R06,0,Fashion,G2
C004333,2022-03-30,55,M,R03,0,Electronics,G1
C004334,2020-03-29,58,F,R02,1,Beauty,G2
C004335,2021-10-15,40,M,R05,1,Electronics,G4
C004336,2020-07-21,42,F,R06,1,Home,G2
C004341,2020-08-09,27,M,R03,1,Grocery,G4
C004343,2021-12-08,39,M,R06,1,Home,G1
C004345,2022-09-14,37,F,R01,1,Fashion,G3
C004346,2022-02-14,35,F,R03,1,Fashion,G3
C004350,2021-09-13,27,M,R02,1,Electronics,G4
C004351,2021-08-20,45,F,R03,1,Home,G2
C004352,2022-07-25,40,F,R06,1,Fashion,G4
C004353,2021-09-23,38,M,R05,0,Fashion,G4
C004354,2020-05-06,45,F,R03,1,Grocery,G1
C004356,2021-11-25,34,M,R03,0,Electronics,G5
C004358,2021-04-21,46,F,R05,0,Home,G3
C004359,2020-03-02,53,F,R05,1,Beauty,G3
C004360,2022-05-30,63,M,R07,1,Beauty,G3
C004361,2021-03-07,45,F,R03,0,Beauty,G2
C004363,2020-09-24,30,M,R03,1,Beauty,G2
C004366,2021-07-29,37,F,R03,1,Electronics,G4
C004369,2021-04-13,33,M,R05,0,Fashion,G4
C004370,2022-02-05,34,F,R03,1,Electronics,G2
C004371,2021-10-22,46,M,R06,0,Beauty,G2
C004372,2020-11-20,49,M,R07,1,Home,G3
C004373,2020-10-30,43,M,R03,0,Home,G3
C004378,2022-07-17,30,M,R05,0,Electronics,G2
C004379,2020-07-19,54,F,R05,1,Fashion,G4
C004380,2021-03-20,36,F,R04,1,Fashion,G5
C004382,2020-11-19,19,M,R07,1,Grocery,G4
C004384,2022-09-03,19,F,R04,0,Electronics,G2
C004387,2021-04-24,40,M,R04,1,Home,G2
C004389,2020-01-08,44,M,R06,0,Grocery,G1
C004391,2020-12-08,31,F,R06,1,Home,G3
C004392,2021-03-06,23,F,R06,1,Home,G2
C004396,2021-08-10,20,F,R06,1,Home,G2
C004397,2020-06-22,37,M,R02,0,Beauty,G3
C004399,2021-06-10,49,F,R04,1,Fashion,G1
C004401,2021-10-20,43,M,R04,1,Fashion,G4
C004402,2020-01-26,67,F,R06,1,Electronics,G5
C004404,2021-08-27,32,F,R05,1,Grocery,G4
C004406,2020-08-19,33,F,R01,0,Fashion,G3
C004407,2021-06-16,19,M,R02,0,Electronics,G3
C004408,2022-03-29,29,F,R03,0,Beauty,G3
C004409,2021-07-03,40,F,R06,1,Fashion,G3
C004410,2022-02-26,48,F,R07,1,Home,G2
C004411,2021-05-19,22,F,R01,1,Electronics,G3
C004413,2020-06-27,25,M,R03,0,Beauty,G4
C004415,2022-04-02,26,M,R01,1,Beauty,G3
C004416,2021-03-30,21,F,R04,0,Beauty,G5
C004419,2022-02-10,36,F,R04,1,Fashion,G3
C004424,2022-05-03,27,F,R06,1,Fashion,G2
C004425,2021-05-06,39,M,R05,1,Home,G3
C004426,2020-07-12,22,M,R04,0,Grocery,G3
C004427,2022-09-10,41,M,R05,1,Fashion,G5
C004429,2020-12-12,50,M,R01,1,Home,G3
C004430,2022-08-08,47,M,R06,1,Grocery,G3
C004431,2020-12-26,42,M,R04,0,Home,G5
C004433,2021-08-06,31,M,R05,1,Home,G3
C004434,2020-03-27,43,M,R02,0,Home,G3
C004435,2022-07-22,52,M,R07,1,Fashion,G5
C004436,2020-09-18,44,F,R05,1,Electronics,G3
C004437,2020-08-01,21,M,R05,1,Fashion,G5
C004438,2021-10-26,54,M,R06,1,Fashion,G3
C004439,2021-12-22,37,F,R05,0,Electronics,G1
C004440,2022-07-01,42,F,R06,1,Beauty,G1
C004442,2022-02-18,29,M,R02,0,Beauty,G4
C004445,2020-10-09,27,M,R02,1,Grocery,G2
C004446,2021-10-09,30,M,R01,0,Home,G2
C004448,2021-01-14,19,M,R06,0,Grocery,G3
C004449,2020-12-27,44,F,R04,1,Electronics,G5
C004454,2022-01-22,48,M,R04,0,Home,G3
C004455,2022-05-16,31,M,R02,1,Electronics,G2
C004456,2021-02-27,39,F,R07,1,Electronics,G1
C004458,2020-10-17,27,F,R05,0,Electronics,G4
C004459,2021-03-07,26,F,R01,0,Home,G5
C004460,2022-01-18,19,F,R03,1,Beauty,G3
C004461,2022-05-01,30,M,R05,0,Fashion,G2
C004462,2022-04-03,26,F,R01,0,Home,G3
C004463,2021-11-19,33,F,R06,1,Grocery,G3
C004465,2021-12-01,45,F,R07,1,Grocery,G3
C004466,2022-09-24,23,F,R01,1,Grocery,G2
C004467,2020-02-18,32,F,R02,1,Beauty,G3
C004471,2020-05-15,33,M,R04,1,Beauty,G1
C004472,2021-07-08,33,M,R02,1,Home,G2
C004475,2022-05-14,41,F,R07,0,Electronics,G2
C004477,2022-03-17,52,F,R05,0,Electronics,G5
C004478,2020-12-06,36,F,R01,0,Beauty,G4
C004479,2022-01-26,51,M,R04,1,Grocery,G2
C004480,2022-08-02,52,M,R04,1,Fashion,G4
C004481,2021-12-04,40,F,R05,1,Beauty,G5
C004482,2020-11-13,35,M,R04,1,Home,G4
C004483,2021-09-09,28,M,R06,1,Beauty,G2
C004484,2020-12-28,39,M,R04,1,Electronics,G3
C004485,2022-04-01,55,F,R04,0,Home,G1
C004486,2021-01-16,39,F,R02,0,Grocery,G3
C004487,2020-08-20,40,M,R05,0,Fashion,G2
C004488,2022-02-15,53,F,R01,1,Home,G2
C004490,2021-07-02,36,M,R01,1,Electronics,G2
C004491,2022-03-27,40,F,R01,1,Home,G2
C004492,2021-07-06,26,M,R06,1,Beauty,G2
C004494,2022-05-05,42,F,R03,0,Home,G3
C004495,2022-02-27,36,M,R05,1,Grocery,G2
C004498,2022-07-23,46,F,R07,1,Electronics,G2
C004500,2020-02-10,36,F,R02,0,Fashion,G2
C004502,2021-01-31,35,M,R05,0,Fashion,G4
C004503,2021-12-04,32,M,R07,0,Home,G3
C004505,2021-05-08,47,M,R04,1,Electronics,G4
C004508,2020-11-28,19,F,R02,0,Electronics,G5
C004510,2021-07-11,38,F,R07,1,Home,G4
C004513,2020-06-16,27,M,R04,0,Home,G4
C004517,2021-08-06,46,M,R03,1,Grocery,G1
C004519,2022-08-14,42,M,R05,0,Grocery,G4
C004521,2020-09-24,34,M,R02,1,Home,G2
C004522,2021-03-20,21,F,R07,1,Home,G4
C004523,2020-08-27,32,F,R04,1,Electronics,G4
C004524,2022-07-17,39,F,R07,1,Home,G3
C004528,2022-09-14,35,F,R06,1,Fashion,G2
C004530,2021-03-28,35,M,R01,1,Home,G5
C004532,2020-06-01,57,M,R05,0,Grocery,G2
C004533,2022-05-08,40,F,R03,1,Fashion,G2
C004534,2020-06-22,40,M,R01,1,Electronics,G1
C004535,2020-12-08,41,M,R07,1,Home,G4
C004536,2021-10-31,29,F,R06,1,Beauty,G3
C004538,2021-12-27,40,M,R02,0,Home,G1
C004539,2021-11-19,33,F,R03,1,Grocery,G3
C004540,2021-11-17,42,M,R06,1,Home,G3
C004541,2022-05-01,51,M,R01,0,Electronics,G3
C004542,2022-04-29,39,F,R04,1,Grocery,G3
C004545,2020-11-19,44,F,R07,1,Beauty,G2
C004547,2021-11-03,38,M,R03,0,Electronics,G1
C004548,2021-09-30,34,M,R01,0,Electronics,G3
C004549,2021-02-23,39,M,R02,0,Grocery,G4
C004551,2021-04-29,50,F,R04,0,Beauty,G4
C004552,2021-10-20,36,F,R06,1,Grocery,G3
C004553,2022-01-20,24,M,R01,0,Home,G1
C004555,2022-07-24,44,F,R02,0,Home,G4
C004556,2020-03-24,53,F,R03,1,Grocery,G5
C004557,2020-04-22,41,F,R03,1,Grocery,G1
C004559,2020-11-27,32,F,R07,1,Grocery,G4
C004562,2021-10-16,36,M,R02,0,Grocery,G3
C004565,2022-02-08,40,F,R03,1,Electronics,G3
C004566,2022-08-16,45,M,R01,1,Fashion,G2
C004567,2022-03-07,30,M,R04,0,Grocery,G5
C004568,2020-04-14,41,F,R03,0,Beauty,G4
C004571,2022-03-29,43,M,R03,1,Fashion,G4
C004575,2022-06-28,27,F,R01,1,Electronics,G4
C004577,2021-07-16,47,M,R06,1,Electronics,G5
C004582,2021-06-23,46,M,R04,1,Grocery,G4
C004583,2022-02-09,29,M,R02,0,Home,G2
C004584,2020-03-24,48,F,R04,1,Home,G2
C004586,2021-10-28,34,F,R01,1,Fashion,G2
C004589,2021-08-27,34,F,R03,1,Home,G4
C004590,2021-11-08,27,F,R05,0,Grocery,G5
C004591,2021-01-21,30,F,R06,0,Grocery,G4
C004593,2020-12-15,34,F,R05,1,Beauty,G3
C004596,2020-03-21,25,F,R01,0,Fashion,G3
C004597,2022-07-25,42,F,R02,0,Beauty,G4
C004598,2020-09-24,43,M,R07,0,Home,G3
C004601,2022-04-12,39,M,R01,1,Home,G1
C004602,2020-11-06,19,F,R01,1,Grocery,G5
C004603,2022-03-23,43,F,R02,0,Beauty,G3
C004604,2022-09-01,56,M,R03,1,Grocery,G1
C004607,2020-07-31,28,M,R04,1,Home,G5
C004611,2020-08-10,39,M,R05,0,Electronics,G4
C004612,2022-07-09,38,M,R05,0,Fashion,G3
C004617,2022-03-06,30,M,R03,1,Grocery,G3
C004618,2020-10-03,39,M,R06,1,Home,G2
C004620,2020-04-16,19,M,R03,1,Beauty,G4
C004621,2021-10-19,42,F,R02,1,Grocery,G3
C004622,2021-02-23,41,M,R07,0,Beauty,G2
C004623,2021-09-02,25,F,R03,1,Electronics,G2
C004627,2022-08-06,51,M,R06,0,Fashion,G5
C004628,2022-09-24,50,M,R05,1,Fashion,G5
C004629,2021-09-25,43,M,R01,1,Home,G3
C004630,2020-01-30,29,M,R07,1,Beauty,G2
C004631,2020-07-06,40,F,R06,0,Home,G5
C004632,2020-12-29,41,F,R05,1,Fashion,G2
C004633,2022-05-15,19,M,R06,1,Electronics,G4
C004634,2022-03-10,24,F,R06,0,Beauty,G3
C004639,2022-04-26,27,M,R03,0,Beauty,G3
C004641,2020-03-03,35,F,R04,1,Home,G2
C004642,2020-01-23,37,M,R07,0,Fashion,G3
C004643,2020-12-25,34,M,R05,0,Beauty,G2
C004647,2022-04-04,46,F,R03,0,Grocery,G4
C004648,2020-04-27,34,M,R06,1,Fashion,G3
C004649,2021-09-03,19,F,R05,1,Home,G2
C004650,2021-01-14,31,M,R02,0,Grocery,G3
C004651,2022-07-17,35,M,R07,1,Beauty,G2
C004652,2022-07-08,20,F,R02,0,Beauty,G5
C004653,2021-11-09,34,F,R03,1,Fashion,G5
C004656,2021-10-29,31,F,R02,1,Fashion,G3
C004660,2021-02-24,39,M,R03,0,Home,G2
C004662,2022-04-12,25,F,R06,1,Grocery,G4
C004663,2020-07-11,42,M,R05,0,Beauty,G2
C004667,2021-10-30,33,F,R01,1,Electronics,G3
C004668,2020-07-20,46,M,R07,1,Electronics,G3
C004672,2021-02-22,19,F,R01,1,Beauty,G4
C004676,2020-05-05,44,M,R07,0,Fashion,G3
C004677,2021-01-29,36,M,R07,0,Home,G3
C004678,2022-03-27,34,M,R04,0,Home,G4
C004682,2020-11-20,23,F,R05,0,Home,G2
C004683,2021-01-26,34,M,R02,0,Grocery,G2
C004684,2022-07-18,45,F,R02,0,Grocery,G4
C004687,2021-03-15,25,F,R03,0,Electronics,G3
C004688,2020-07-22,27,M,R07,0,Electronics,G4
C004694,2022-05-26,44,F,R04,0,Beauty,G3
C004695,2021-03-09,52,F,R06,1,Fashion,G2
C004696,2022-04-16,22,F,R04,1,Electronics,G3
C004697,2022-07-14,43,F,R02,0,Home,G1
C004698,2021-01-10,21,F,R03,0,Fashion,G3
C004699,2020-12-09,28,F,R06,1,Beauty,G2
C004701,2021-08-01,19,M,R03,1,Electronics,G3
C004702,2020-03-15,28,M,R03,0,Home,G3
C004703,2021-07-10,35,F,R06,1,Electronics,G3
C004704,2022-02-10,19,F,R02,0,Electronics,G3
C004706,2020-06-03,30,M,R01,0,Electronics,G3
C004707,2021-03-05,27,F,R04,0,Electronics,G4
C004708,2020-12-28,30,M,R04,1,Fashion,G5
C004709,2021-03-23,39,F,R05,0,Fashion,G5
C004712,2021-07-16,33,M,R05,1,Home,G2
C004715,2022-04-06,50,M,R06,1,Grocery,G4
C004716,2020-05-04,35,M,R05,1,Fashion,G2
C004717,2022-06-29,39,M,R05,0,Grocery,G1
C004718,2020-09-01,44,F,R07,0,Beauty,G2
C004719,2021-06-25,38,M,R04,1,Beauty,G4
C004721,2021-04-29,44,F,R04,0,Grocery,G4
C004722,2020-05-01,46,M,R07,1,Electronics,G2
C004723,2020-05-04,26,M,R06,1,Beauty,G4
C004724,2021-07-02,44,M,R05,1,Home,G3
C004726,2020-05-03,25,F,R06,0,Fashion,G2
C004727,2022-05-18,53,M,R06,1,Beauty,G1
C004729,2020-03-27,19,F,R05,1,Fashion,G4
C004730,2021-10-07,43,M,R03,1,Grocery,G2
C004731,2021-12-08,41,F,R06,1,Fashion,G3
C004733,2020-07-19,42,M,R02,1,Electronics,G2
C004735,2022-03-07,41,F,R06,1,Fashion,G4
C004738,2021-03-06,36,F,R01,0,Grocery,G2
C004740,2021-05-14,51,F,R07,1,Fashion,G3
C004741,2022-07-01,29,M,R03,0,Home,G2
C004742,2020-04-18,37,M,R03,1,Fashion,G3
C004744,2020-10-04,39,M,R01,0,Beauty,G3
C004745,2020-03-08,49,M,R02,0,Home,G2
C004747,2020-06-13,43,M,R04,0,Home,G3
C004748,2021-05-03,38,M,R06,1,Beauty,G5
C004749,2020-10-31,40,F,R02,0,Electronics,G3
C004750,2022-06-27,51,M,R07,1,Beauty,G2
C004751,2021-11-04,24,M,R06,0,Fashion,G5
C004753,2022-05-03,28,M,R03,0,Grocery,G1
C004754,2022-03-31,43,M,R02,0,Home,G3
C004757,2022-08-04,29,F,R01,0,Fashion,G3
C004758,2022-06-17,37,M,R04,1,Electronics,G5
C004759,2021-07-07,41,F,R04,1,Beauty,G3
C004760,2020-12-19,34,F,R06,1,Home,G3
C004761,2021-02-19,25,M,R05,1,Fashion,G2
C004762,2020-04-18,51,F,R05,1,Fashion,G5
C004764,2022-01-31,40,M,R01,1,Grocery,G4
C004765,2021-05-11,39,M,R06,0,Home,G3
C004766,2020-12-06,23,M,R02,0,Fashion,G2
C004767,2022-07-30,37,M,R02,1,Electronics,G1
C004768,2021-01-17,19,M,R07,0,Fashion,G4
C004769,2021-06-16,40,M,R04,1,Beauty,G2
C004771,2020-05-18,27,F,R01,0,Beauty,G4
C004774,2021-05-13,22,M,R05,0,Fashion,G2
C004775,2021-01-19,28,F,R02,1,Electronics,G4
C004777,2022-08-16,48,F,R04,1,Electronics,G3
C004778,2020-10-06,28,M,R07,1,Electronics,G2
C004779,2021-09-28,35,F,R02,1,Beauty,G2
C004782,2020-04-20,41,F,R04,1,Grocery,G2
C004783,2022-05-15,42,F,R01,0,Fashion,G2
C004788,2020-09-29,49,F,R07,1,Home,G5
C004790,2022-02-02,20,F,R07,1,Grocery,G2
C004792,2020-04-13,29,M,R05,0,Beauty,G1
C004793,2020-08-01,42,F,R02,1,Beauty,G3
C004794,2022-01-30,19,M,R02,1,Grocery,G2
C004795,2021-10-25,46,M,R06,1,Fashion,G2
C004797,2022-02-25,53,F,R01,1,Fashion,G2
C004798,2020-06-13,55,M,R03,1,Electronics,G4
C004799,2022-09-25,25,M,R06,1,Fashion,G2
C004800,2022-05-02,49,F,R04,1,Electronics,G4
C004804,2021-10-18,58,M,R07,1,Electronics,G5
C004805,2021-09-04,25,M,R06,1,Beauty,G3
C004807,2022-06-04,48,M,R04,1,Electronics,G4
C004808,2021-10-20,39,M,R05,1,Fashion,G1
C004809,2020-03-04,21,F,R07,1,Fashion,G2
C004810,2020-03-31,37,F,R06,0,Fashion,G4
C004815,2021-11-15,47,F,R02,1,Home,G2
C004818,2020-09-02,53,F,R01,1,Home,G5
C004820,2022-01-27,35,M,R02,1,Grocery,G4
C004821,2021-01-29,32,M,R06,1,Beauty,G1
C004822,2021-05-01,40,F,R02,0,Beauty,G2
C004824,2021-05-31,25,F,R07,1,Home,G2
C004825,2022-09-03,40,F,R05,0,Grocery,G3
C004826,2020-07-02,21,M,R03,0,Fashion,G2
C004827,2020-01-20,19,M,R02,0,Fashion,G1
C004828,2022-07-25,39,M,R05,1,Beauty,G4
C004831,2021-08-04,26,M,R01,1,Grocery,G4
C004833,2022-06-01,40,F,R06,1,Beauty,G2
C004834,2020-05-26,51,F,R06,1,Home,G1
C004835,2021-10-27,21,M,R05,1,Fashion,G2
C004836,2020-10-30,33,M,R07,1,Electronics,G3
C004838,2022-01-17,49,F,R02,0,Beauty,G2
C004839,2022-03-30,19,F,R06,1,Fashion,G4
C004840,2022-05-13,31,M,R06,1,Fashion,G2
C004841,2021-08-04,40,M,R07,0,Grocery,G3
C004842,2021-11-25,43,M,R05,1,Beauty,G3
C004843,2022-01-31,48,M,R03,0,Fashion,G2
C004844,2020-08-15,19,M,R06,1,Beauty,G2
C004845,2020-04-11,38,M,R06,0,Beauty,G1
C004848,2022-08-15,41,F,R05,1,Grocery,G3
C004849,2020-08-03,41,F,R03,1,Fashion,G3
C004850,2021-02-10,40,M,R02,0,Grocery,G2
C004852,2022-07-11,49,F,R03,0,Home,G4
C004853,2021-12-15,25,M,R06,1,Electronics,G3
C004854,2021-12-04,49,F,R01,0,Electronics,G2
C004855,2022-01-30,33,F,R04,1,Grocery,G3
C004857,2022-01-23,33,M,R01,0,Electronics,G3
C004858,2021-04-09,33,F,R02,0,Home,G3
C004859,2021-11-21,55,M,R01,1,Grocery,G4
C004861,2022-08-31,21,F,R04,0,Electronics,G2
C004862,2021-12-31,24,F,R02,1,Fashion,G2
C004863,2020-03-22,33,F,R02,0,Beauty,G4
C004866,2021-11-17,28,F,R01,1,Home,G5
C004867,2022-01-20,23,M,R07,0,Home,G2
C004868,2022-02-10,46,F,R05,1,Grocery,G3
C004869,2022-06-21,42,M,R01,0,Grocery,G4
C004871,2020-06-11,19,M,R07,1,Home,G2
C004874,2020-11-24,44,F,R07,1,Grocery,G5
C004875,2022-04-19,42,F,R01,1,Beauty,G2
C004877,2022-07-29,39,M,R04,1,Home,G3
C004881,2022-01-06,37,F,R02,1,Home,G4
C004886,2022-03-16,42,M,R05,0,Beauty,G3
C004887,2020-11-18,47,M,R06,1,Electronics,G3
C004888,2021-03-18,30,F,R01,0,Home,G5
C004889,2022-04-16,58,F,R06,0,Electronics,G4
C004890,2020-01-13,52,F,R01,1,Beauty,G4
C004893,2021-12-01,21,M,R06,1,Electronics,G3
C004896,2020-04-23,42,M,R02,1,Home,G2
C004898,2020-01-22,30,F,R02,1,Fashion,G3
C004900,2021-12-26,41,F,R04,1,Fashion,G3
C004902,2022-04-14,36,M,R06,1,Electronics,G1
C004903,2021-07-19,36,F,R07,1,Electronics,G3
C004904,2022-06-24,47,F,R01,0,Fashion,G4
C004906,2020-11-15,61,F,R04,0,Home,G3
C004908,2020-10-03,33,F,R04,1,Grocery,G2
C004909,2022-09-02,19,F,R03,0,Home,G1
C004910,2020-07-22,37,F,R07,0,Grocery,G3
C004911,2020-07-12,32,F,R02,1,Fashion,G2
C004916,2020-10-12,30,M,R05,0,Fashion,G5
C004920,2020-06-11,24,F,R03,0,Grocery,G2
C004921,2020-01-19,33,F,R05,1,Beauty,G1
C004923,2020-09-20,39,M,R02,1,Beauty,G4
C004924,2022-03-04,26,F,R05,1,Electronics,G3
C004925,2020-04-22,28,F,R06,0,Electronics,G3
C004926,2021-05-02,34,M,R07,1,Fashion,G1
C004927,2020-11-22,31,F,R01,0,Grocery,G1
C004928,2021-06-25,36,M,R04,1,Electronics,G3
C004929,2021-10-08,27,M,R04,1,Fashion,G4
C004930,2021-08-01,27,F,R05,1,Home,G3
C004931,2020-03-05,35,M,R05,1,Beauty,G1
C004933,2020-01-25,32,F,R07,0,Home,G3
C004934,2021-07-02,43,F,R05,1,Home,G3
C004935,2020-01-01,40,M,R03,1,Fashion,G3
C004936,2022-06-29,27,M,R06,0,Grocery,G2
C004937,2021-07-02,43,F,R01,1,Electronics,G2
C004938,2020-05-20,34,M,R04,1,Home,G4
C004943,2020-05-07,47,M,R07,0,Home,G2
C004944,2020-07-19,31,M,R05,0,Grocery,G2
C004945,2020-05-06,30,M,R04,1,Grocery,G2
C004947,2021-11-06,48,M,R04,0,Grocery,G2
C004948,2021-06-30,26,F,R07,0,Grocery,G2
C004949,2020-07-12,29,F,R03,0,Beauty,G3
C004950,2021-12-03,56,M,R07,1,Home,G3
C004951,2020-04-13,30,M,R07,1,Grocery,G3
C004952,2021-06-18,54,F,R02,1,Grocery,G4
C004953,2020-09-21,57,M,R07,1,Home,G3
C004954,2022-03-12,26,F,R05,1,Beauty,G3
C004955,2022-07-30,44,F,R05,1,Fashion,G2
C004956,2022-08-31,41,M,R03,0,Electronics,G2
C004957,2021-01-18,44,M,R03,1,Beauty,G5
C004958,2020-09-16,48,F,R02,0,Electronics,G3
C004959,2021-02-17,19,F,R03,1,Home,G1
C004960,2022-09-17,42,M,R03,1,Electronics,G2
C004961,2020-12-23,43,F,R01,0,Electronics,G3
C004962,2020-03-15,30,F,R06,0,Beauty,G2
C004963,2020-12-20,46,M,R06,1,Fashion,G2
C004964,2021-08-06,49,M,R07,1,Electronics,G2
C004966,2022-06-28,21,M,R05,0,Fashion,G2
C004967,2020-07-06,56,F,R05,0,Electronics,G1
C004968,2022-08-30,26,M,R07,1,Grocery,G4
C004969,2021-11-15,21,F,R05,0,Fashion,G2
C004970,2022-09-18,38,M,R04,1,Home,G3
C004971,2020-10-16,19,M,R03,1,Home,G1
C004972,2020-02-14,36,F,R03,0,Fashion,G4
C004973,2021-07-26,45,M,R01,0,Electronics,G3
C004974,2020-03-23,29,F,R07,0,Electronics,G3
C004975,2020-05-02,41,M,R07,1,Fashion,G3
C004980,2021-10-18,38,M,R02,1,Grocery,G1
C004981,2021-01-09,36,M,R05,1,Fashion,G2
C004983,2022-01-15,55,M,R02,1,Beauty,G3
C004984,2021-01-14,39,F,R01,1,Grocery,G2
C004986,2020-12-23,22,F,R03,0,Beauty,G4
C004987,2020-07-06,61,M,R02,0,Grocery,G2
C004988,2020-11-17,45,F,R01,0,Beauty,G2
C004989,2021-03-25,39,F,R01,0,Home,G3
C004992,2020-07-02,23,F,R07,1,Home,G3
C004993,2020-04-20,47,F,R06,0,Electronics,G4
C004994,2022-07-15,49,M,R03,1,Grocery,G3
C004995,2021-05-22,19,F,R01,1,Home,G3
C004996,2020-10-16,25,M,R07,0,Electronics,G4
C004997,2020-10-21,19,M,R02,1,Home,G4
C005000,2020-08-02,41,F,R07,1,Beauty,G2
C005001,2022-08-31,24,F,R03,0,Home,G5
C005004,2021-07-20,45,F,R03,1,Home,G3
C005005,2020-01-27,55,F,R07,1,Grocery,G2
C005009,2021-07-18,39,M,R07,1,Home,G4
C005010,2022-03-17,31,F,R07,1,Electronics,G2
C005011,2020-11-16,24,M,R05,1,Grocery,G2
C005016,2022-02-19,33,F,R02,1,Home,G3
