customer_id,credit_score,num_active_cards,total_deposit_balance,total_loan_balance,card_cash_service_amt,card_loan_amt,fin_overdue_days,fin_asset_trend_score
C017012,719,2,76673617,0,0,0,1,-0.9192878453543214
C017014,787,1,1377493,63035921,0,0,0,-0.08680229267262218
C017015,992,1,885311,0,56601,0,0,-0.19945593886876534
C017016,655,5,1978016,14110001,0,0,0,-1.4992100350825517
C017017,690,1,898433,0,0,0,1,0.5814121075623966
C017019,699,3,12805522,0,0,0,1,0.7040610417275577
C017020,749,4,214979,0,0,0,0,-0.10281588342586258
C017022,697,6,21731580,7508425,0,0,0,0.5179905755025028
C017024,705,5,95296661,6664796,0,0,0,-1.858224454510867
C017025,563,4,4912538,0,0,0,0,-0.28450634046778633
C017026,455,2,25824097,5696597,0,0,0,0.23394820789670892
C017028,607,6,1058008,3754618,0,0,0,-2.4116012739265074
C017029,753,1,370080,0,0,0,3,-2.776170036448438
C017030,672,3,43401434,0,0,0,0,-0.38967820388606755
C017032,678,5,473157,71832982,0,0,0,0.8264821495338945
C017033,704,2,54823490,3466700,0,0,0,-2.173854163581759
C017036,763,6,60806519,5221562,46781,146625,1,0.19846446133220982
C017037,637,1,421547,4253806,223421,0,0,0.09555978199583712
C017039,552,1,1020206,12772112,0,0,1,-1.8258407048235372
C017040,908,3,7389056,0,0,1308099,0,-0.3349457058435164
C017041,908,3,361139,0,0,379806,0,-0.7268436497757953
C017043,621,6,55941631,86420730,0,0,1,2.366500782897868
C017044,852,4,51752273,0,64812,0,1,0.11862973321304973
C017045,783,3,1369798,0,0,0,1,-1.3662029262181878
C017046,735,1,3523538,0,0,0,0,-0.34178685734884673
C017047,855,4,26172141,2432936,105097,0,1,-0.2797975955693195
C017049,650,5,14912964,19552333,0,0,1,-1.2539182410161367
C017055,822,4,107534179,18091172,0,621978,0,-0.35141561660838017
C017058,918,3,4961959,1233250,0,0,0,0.6266362871126475
C017060,753,4,3265294,0,59933,0,1,-1.3372172609881916
C017061,998,5,3750737,9409597,2337,992714,1,-0.8241454327913753
C017062,834,5,4206755,556198,87578,203782,1,0.35923804399515213
C017066,704,2,428921,5656050,0,0,1,-0.11830798204377047
C017067,808,2,551258,3675403,0,0,0,-0.512486682911365
C017070,587,6,846593,0,0,481357,0,-0.6242541647978849
C017072,851,3,65325993,0,0,0,0,0.6371265488112512
C017073,807,5,631083,7255296,0,0,0,0.24253737445877374
C017074,852,2,2932934,9963066,0,0,0,0.3424004592542582
C017075,876,2,1877447,57935271,0,0,0,0.10734779013051801
C017078,785,4,1816199,3274289,0,0,0,-0.5326204170381729
C017084,858,6,5921823,41964155,0,0,1,-0.5622126557686465
C017085,865,6,179101,2627112,0,0,0,-0.41060381070554375
C017086,754,6,170127,6460282,0,0,1,0.24163803918052099
C017087,398,6,5958325,18386415,0,0,0,-0.5574154073213405
C017088,559,4,5816496,7886384,0,0,1,-1.037785917919419
C017095,671,4,5239137,13827144,0,0,0,-1.4952044158015856
C017101,481,5,208165,0,0,0,2,-1.366565555052242
C017102,671,3,44293788,108632680,0,0,0,0.6716044302145985
C017104,679,1,1769337,0,0,0,0,1.562784492898682
C017105,827,6,2933081,0,0,0,2,-0.07858416906413779
C017106,771,1,417958,0,0,0,1,1.7170926712961232
C017107,861,6,1729265,8195271,0,0,0,0.08187143011957632
C017108,768,4,20287148,13228550,0,0,0,1.292212248499942
C017109,762,4,32319821,0,0,0,2,0.060846895815341834
C017111,721,6,438684,12798648,0,0,0,0.10944519666866934
C017112,809,2,3303363,47411152,0,0,1,-1.6453731013313408
C017113,599,1,3524939,0,0,0,1,-0.004344604068434135
C017115,697,5,29964349,3771041,0,0,0,-0.7159111903239753
C017117,927,1,4121297,104730606,0,0,0,-1.963225989258956
C017118,763,3,20494715,10550650,0,0,1,-0.8623339154611935
C017119,704,6,4018558,0,0,0,0,1.541873648003921
C017120,922,1,45505224,4411747,0,788817,0,-0.06652315811476353
C017121,635,2,44857245,0,0,0,1,-1.183086144984925
C017126,988,3,921558,0,0,0,1,-3.1491184903756544
C017128,664,3,5401819,0,0,0,0,0.1769895416691407
C017130,777,5,18767576,15293496,0,1710274,1,-0.15993065677153445
C017131,653,3,1538502,1857758,0,0,0,-0.7848039958919173
C017132,683,4,16848500,81792793,0,0,0,-0.7891576794421964
C017134,770,5,1696179,22579674,40607,0,0,-0.9764126562215436
C017136,699,6,9029198,0,18715,0,0,-0.27416348533463586
C017139,778,5,525434,4574082,0,0,1,-1.8294288619823826
C017140,775,5,6528671,105160646,0,21544,1,-0.7201460266933487
C017141,729,1,10586740,9599116,0,0,1,0.23905359607682444
C017143,623,5,14899269,0,25452,0,0,0.4621076109554938
C017144,764,6,15563109,25045508,0,298278,2,0.2132459510487759
C017145,836,6,238210,0,0,744705,0,-1.205568276900121
C017146,782,2,5379483,5037868,189494,0,0,0.1100135023615279
C017152,959,1,374245,33800322,0,0,0,0.6245312609060624
C017153,762,2,6589869,9373654,492586,0,0,-0.05105109915449517
C017154,807,1,286512,0,0,0,0,-0.7262561871180027
C017155,728,1,2363658,19547716,0,0,2,0.7886848361265976
C017157,770,2,167211,677005,0,0,0,-0.29800410320914417
C017158,784,2,13392903,21776715,0,0,1,-0.6196533997151814
C017159,585,1,17451947,3719851,0,279367,0,-0.7571189498862645
C017160,862,1,925175,30833766,63457,0,0,0.859759877086474
C017162,741,5,5997213,11464390,0,0,1,-0.3322438153224092
C017163,586,3,191120349,0,0,0,0,-0.8990554822031577
C017166,781,5,60344880,0,0,0,0,0.8345137072938853
C017168,833,1,10553802,0,0,360648,0,-1.5282606842334125
C017172,758,6,118910098,1783059,0,0,2,0.3783468499580729
C017174,789,3,5820907,3350004,0,0,0,0.08472165458974584
C017175,597,6,1719989,0,0,0,2,-0.8742945018213838
C017176,774,5,87771,0,0,0,0,0.07002897857474602
C017178,545,6,3541920,0,0,0,0,0.009087919653769871
C017179,738,2,53144832,0,0,0,1,0.11598090898813601
C017182,881,5,2770168,1088157,236351,0,1,-0.2116142596327667
C017183,700,4,619497,24728109,0,0,0,1.6930006505707285
C017185,751,5,23079,0,0,0,0,0.04060490033590572
C017186,823,3,6213705,0,0,0,1,0.25017315682584174
C017187,642,6,399032,25434026,0,106067,0,0.6606035325649694
C017188,548,5,5537998,0,0,1584040,0,0.3219348205416743
C017190,947,6,1491804,0,69960,0,1,-1.7403532032666926
C017192,820,5,920661,0,0,0,1,-0.9175303622233483
C017193,828,1,29498257,0,87867,0,0,-1.4862625577197912
C017194,788,3,612244,6127424,0,0,0,1.628261745616844
C017195,820,1,14139996,0,0,0,2,-0.24498841555413878
C017197,763,3,7479769,12061185,0,261875,1,1.0869176689467677
C017198,656,5,2647350,697636,0,0,0,-1.3072718666521626
C017199,928,3,24933809,51757636,0,0,0,0.35839233561971406
C017200,907,4,55638673,0,0,0,0,-0.4290713213441587
C017203,582,2,31291091,0,0,877668,0,1.1104738031813002
C017205,770,6,4774084,0,0,0,1,0.24133232185969702
C017206,641,1,1483477,0,0,0,0,0.7629237134532489
C017207,758,4,9936125,26897167,0,0,0,-0.06318260655192562
C017208,808,5,7607027,0,0,0,0,-0.7828152487668525
C017212,665,4,73660976,3901592,0,0,1,1.7856648588424238
C017215,682,4,387377,0,0,0,0,-1.3227744371298167
C017216,731,2,4524245,30724099,0,235555,0,-0.13216158274532386
C017217,664,4,59018955,3712510,0,0,0,-2.0125105297115025
C017219,666,1,63137899,30057065,0,0,0,0.42375653305645233
C017220,611,1,8070512,0,0,0,1,-1.456683587185708
C017221,720,3,18920207,6935194,0,0,0,-0.36850965260324675
C017222,921,2,62217079,0,0,0,0,0.28013487606047516
C017224,821,6,438213,19045267,0,0,0,0.14660444114521176
C017225,869,6,1192796,6738124,44640,0,1,-0.022871678768035225
C017226,810,3,26066782,46252354,0,497903,0,0.3690074456522986
C017228,596,1,5811034,0,0,0,0,0.7727474556227123
C017229,742,6,95783641,9486432,0,0,0,-1.2428429152497138
C017230,545,6,1068629,6244432,0,0,0,-1.401859294954541
C017231,722,6,1697776,0,0,0,0,-1.631355192462352
C017232,675,3,6187665,0,0,0,1,-0.6026603643448439
C017233,935,3,7693797,3869338,0,0,1,-0.47286103670337354
C017235,685,5,497846,0,0,0,0,-0.9780493796919324
C017236,731,6,78756034,12506657,0,0,0,-3.2591652011294383
C017238,711,5,2492156,27910629,0,0,0,0.06880452828892955
C017239,698,6,4306364,0,0,0,2,-0.9170124787459151
C017240,614,1,910873,0,16444,0,1,-0.39785726225063023
C017242,944,1,120186127,18450387,0,0,0,0.2626997995467364
C017244,754,6,251071,0,0,0,0,1.7516651459195027
C017246,684,2,5163458,0,0,0,2,-1.5305918742647886
C017249,549,3,10259344,0,0,864464,0,-1.8717764764248854
C017254,719,2,8012957,8528414,0,0,2,0.02906591368692968
C017256,890,4,211535,2742332,0,0,0,0.9806133407489382
C017257,710,4,766727,0,0,0,0,-0.12508958487158228
C017258,910,4,8062015,766879,0,0,1,-1.479924038557147
C017259,724,1,2171653,0,0,319446,0,1.725157703566566
C017260,810,1,246833,0,0,505366,0,-0.2797884861991309
C017261,567,2,2133619,545390,0,0,2,-1.5409352384183603
C017262,399,5,1278427,34414768,0,568914,1,-1.3592316419014323
C017266,701,4,1324252,0,0,1544086,0,-1.6394615692409564
C017267,661,3,6525248,0,0,0,0,0.7745663681156035
C017268,602,5,34152625,0,0,0,1,-1.1443380274804815
C017270,653,2,2276580,8684367,125770,0,0,-0.1031187636939648
C017271,825,6,7371265,0,0,0,0,0.18910668996039362
C017273,725,5,405667,0,0,0,0,0.5648524483076446
C017274,542,2,25660975,3032260,0,937423,0,-0.7794931424969183
C017275,583,1,931668718,11664218,0,4399983,0,0.5352221706984646
C017276,773,3,102808178,67461681,0,0,0,-0.0037610508968325546
C017277,743,5,14421604,3535081,463306,0,0,-0.16605478212012967
C017280,753,2,196161,0,135577,0,0,-0.02804188533290687
C017281,772,6,84770626,0,0,0,0,-0.7585573243529093
C017282,934,1,51748379,0,0,0,0,-1.1362124235468911
C017286,709,1,95735972,0,0,0,1,0.6834597922793669
C017287,631,5,5724986,0,0,12277,0,-1.8454804270913197
C017289,740,6,59144332,24768108,0,208336,0,-0.12353381755484868
C017291,916,6,872196,0,0,0,5,-1.5943971312906366
C017295,792,2,7122508,0,0,0,0,-0.69313528045394
C017298,666,6,2196684,0,0,0,0,-0.7957859959672473
C017301,822,1,277098,0,0,0,0,-0.1892695364548318
C017302,740,6,30865120,1104947,0,0,0,1.7599384383936527
C017305,894,2,3766438,574841,0,0,0,-0.2729783946844319
C017306,758,5,8880705,27208201,11641,533411,0,-0.7551037078602897
C017307,749,2,2031006,0,0,0,0,1.3602332336319154
C017310,842,5,4265221,0,0,0,0,-0.5573147246094665
C017311,806,3,3966364,0,0,0,0,1.3593050219524905
C017312,717,5,710481,0,0,0,1,-0.08781872285578046
C017317,766,6,536959,3632665,0,0,1,-0.06222563967117931
C017322,843,1,4513178,0,0,0,0,-0.10203019971257331
C017323,714,2,11719808,0,0,0,0,1.6961958372720476
C017324,741,6,14899673,0,0,0,0,0.21169814415878688
C017325,648,3,184972,0,0,0,0,0.9923128597083609
C017326,581,3,12059392,17590873,0,0,1,-1.9228172259496241
C017328,938,3,13491567,0,0,1908108,1,0.29019472795409884
C017329,687,4,5171976,113053471,0,1083498,0,-0.681863472011565
C017331,525,2,2708051,0,0,36284,0,-2.3859332613539235
C017332,723,6,4306672,5612887,0,0,0,0.43191418634590406
C017333,874,4,163537,0,0,0,1,1.409434158919487
C017334,679,4,3886267,0,0,0,1,-0.409234668112314
C017335,598,3,4370979,0,0,0,0,0.13144984830828624
C017336,616,5,273618,0,125304,0,0,-2.053354765331077
C017337,553,3,2468388,43439435,0,0,0,-0.09448079717318464
C017339,593,1,216481,10147370,0,0,1,0.3698422197407508
C017341,836,6,8513309,0,0,0,0,-0.22804214951882867
C017342,950,1,367963,0,0,0,0,0.5462155172217174
C017344,841,1,3314132,0,96280,0,0,1.837537411428366
C017345,762,3,839253,0,0,0,0,1.4297971755443037
C017348,577,2,293613254,0,9404,0,0,-0.7055352380217526
C017350,601,1,104020,0,0,0,0,0.17407099081970687
C017352,437,4,50315,96425870,0,0,2,-0.06752506865686729
C017353,691,2,7227654,0,0,0,1,-1.1151422702534033
C017355,770,5,805994619,0,0,0,1,-1.0958621340640784
C017356,677,6,28046970,0,0,0,0,1.259130595889409
C017358,841,3,14146990,7516809,0,730842,1,-1.8422971984883452
C017359,665,1,27266071,0,0,1131416,1,-1.8867429417779071
C017362,805,2,10421420,0,0,946344,0,-0.14383654914939698
C017363,648,6,1573996,83584064,0,552795,1,0.935689420061589
C017364,901,6,121137,0,0,0,0,-3.2097439359676794
C017366,788,6,53757,949604,0,0,1,-2.5663012805852405
C017367,846,4,352507,0,0,0,0,0.5663506626197797
C017369,930,1,48583803,0,0,0,1,-0.4178814341899628
C017370,776,5,4100710,0,0,892306,1,0.8996726076123381
C017372,521,4,19957737,0,0,797569,0,0.11041192553850962
C017374,801,4,230131104,0,0,791121,1,-0.8484036903575655
C017375,649,5,4575417,0,0,0,0,-1.4882205687599925
C017376,858,5,28291109,0,0,0,1,-0.5962598521892836
C017378,844,6,34825033,0,0,0,0,-0.9514219528145965
C017379,678,1,12048585,0,0,0,0,-0.30241770349033914
C017380,688,6,5532528,0,0,0,0,-0.3302111848749405
C017382,687,4,212833,0,0,0,0,0.17894740190369604
C017384,677,3,55218111,0,144273,0,1,0.3272008777439803
C017385,705,2,1790490,0,0,158231,1,-0.039759042335090235
C017388,607,2,30739645,4987537,24409,0,2,-2.1128747188479093
C017389,816,4,20619134,311990,0,0,0,1.0245741912473656
C017391,758,5,118835,4581402,0,0,0,-0.19174850728313408
C017392,745,2,614559,0,0,0,0,-0.35904110211697526
C017393,932,3,74205551,0,38632,0,0,-1.648837700146933
C017394,646,1,299533,0,0,0,0,1.3025983847627083
C017397,790,3,5006633,0,0,0,1,-0.16290217219606457
C017398,897,5,38558962,109841216,0,0,1,-1.5176304149914972
C017399,984,2,1952448,7047005,0,521659,0,0.24339605384206478
C017400,631,3,609467,12015909,0,106979,0,1.911060580705501
C017401,706,3,28314447,0,0,219588,2,0.33829286067365605
C017402,666,4,83102199,0,0,0,0,-1.9598601083294938
C017405,467,3,7476694,613235,0,0,1,-0.1282132243948291
C017408,747,3,13632941,0,0,0,0,-0.3739913927554831
C017409,745,1,862876,59522730,0,164901,2,-1.008052839435239
C017410,703,2,6095804,1650984,0,0,0,1.2082040296053314
C017411,833,4,3585758,0,0,0,1,2.2818542882265924
C017413,972,3,133911148,285635,0,0,0,-0.5280204624568693
C017414,867,4,8128085,3183778,0,0,0,2.5176294484199393
C017415,744,2,4148548,31510704,0,0,1,1.3022087289833375
C017417,810,6,477508,0,0,0,1,0.173977598388829
C017419,609,1,37411959,6119522,0,0,1,-0.3478843822458153
C017422,756,3,4174829,0,0,0,1,1.1212169243210153
C017423,569,4,11728674,0,0,84992,1,0.26711583949852724
C017424,733,1,455153,26694453,0,1371564,1,0.29004052242017997
C017425,689,2,835971,18283937,0,0,2,0.811384493871129
C017427,670,6,29246404,0,0,0,0,0.013225040395780333
C017428,804,5,5953408,21087790,0,0,0,1.3289658616185545
C017429,714,2,1086635,0,0,0,0,-0.21093797696381353
C017430,779,5,5240378,9503577,0,0,0,-0.34806916548064937
C017431,373,5,2320765,55263464,0,0,1,-1.9573484068558833
C017432,655,6,65473,85379412,0,268876,0,-1.3811146734834367
C017439,725,5,34906059,0,0,331993,1,0.6923740371367677
C017440,880,4,5298037,12518457,72632,0,0,0.8651310789589062
C017441,673,3,72156,0,0,195811,0,-0.339993948264473
C017442,760,1,1572960287,3087767,1398,0,1,0.7106696406364242
C017443,661,2,792538,2264904,0,0,0,0.853511721789572
C017444,585,5,132904,4673855,0,0,1,-0.5957478201982067
C017446,827,5,354102,15756428,0,0,0,-1.03739915252201
C017447,1000,1,33599236,0,0,0,0,0.5070427697599185
C017448,904,3,5990139,0,0,456866,1,-0.4078501952029415
C017449,589,3,2380328,3453043,0,0,0,-1.349997844723263
C017451,1000,1,2478431,2288066,0,0,0,-0.4430901825542344
C017452,807,3,1715092,0,0,0,0,-0.699902277576469
C017454,926,4,1508013,0,0,394840,1,1.013622503182197
C017456,723,4,17645812,0,0,0,0,1.2976309874697216
C017457,795,3,31617262,0,0,166454,0,1.5058528881478719
C017459,959,4,3066427,0,0,0,1,0.2259149216618028
C017460,949,3,9753943,0,0,0,0,-0.23112783479296886
C017461,859,3,2371181,0,0,0,2,0.34582086393533884
C017462,976,5,10301256,0,0,0,0,1.1535796442640172
C017466,476,4,18339902,6234719,0,0,0,0.34734309159620336
C017468,710,3,351225,10455017,0,0,0,0.6087177256251449
C017470,747,5,9739140,2798315,0,253899,1,-1.3183533313108031
C017471,573,5,7976724,17616814,0,0,2,-0.17877691405034746
C017473,924,4,4407714,0,0,0,0,-1.8820214871737286
C017474,828,3,17196715,0,0,643196,0,1.0744458114797066
C017475,775,2,1525486,12058002,0,0,0,-0.7932160978412391
C017476,1000,5,13659203,0,0,0,0,0.021055734823557964
C017477,793,3,7475230,0,25418,0,0,0.38179903006922955
C017478,865,4,54556689,28393043,0,0,1,0.07111429550807
C017481,540,1,63848403,50861266,0,0,0,1.8794141451934363
C017483,719,5,63757397,0,0,0,0,-0.9784766489152968
C017488,683,4,13145728,3437515,0,0,0,0.4556469386453377
C017489,635,4,40954,0,0,0,1,-0.38739101831136435
C017490,641,3,16075164,2768234,0,0,0,-0.6938375879654695
C017491,656,2,19627146,0,57493,0,1,0.7116422646494861
C017492,592,6,4803277,0,0,0,0,-1.3897845628196082
C017493,832,6,268273,0,0,0,1,1.7121593356766052
C017494,790,2,2612353,0,0,142110,0,-0.07243943011383662
C017496,691,4,2027642,0,0,0,0,0.2501113968425024
C017497,810,4,377025,0,0,0,0,-0.8513488014988336
C017499,726,5,88794438,30026128,225875,1372777,0,-0.6503696374852752
C017501,964,4,781906,3814173,0,0,1,0.45163901928971373
C017504,754,2,17083,18334674,0,283617,0,0.6729028322801889
C017505,839,2,1603471,0,0,0,1,-0.6643722193219114
C017506,759,2,805021,0,0,0,0,-0.506910874992724
C017507,629,3,35193405,0,0,0,0,-1.584179346766606
C017508,748,2,589800,8310856,266593,0,0,0.7866105024314244
C017509,644,4,1203942,17749319,16804,0,1,-1.0750634912552257
C017510,780,1,26494561,7088743,0,0,0,0.07710427191460978
C017512,1000,2,866358,0,0,0,2,-1.4450903254171157
C017515,874,6,1379611,0,0,0,0,1.3470825876934074
C017518,678,3,916110,0,0,0,0,0.3620438202995474
C017520,658,1,2134213,0,0,0,0,1.9287656154228694
C017522,631,3,377076,0,0,0,0,2.007896859204552
C017523,696,6,3313981,0,0,0,0,-0.27778358042573636
C017524,775,6,18616643,0,0,0,1,0.12438862611965482
C017526,765,2,11909660,0,0,0,2,-0.5344778937024292
C017528,603,1,4629598,17663446,0,0,0,0.09850225866102888
C017529,786,6,20545055,0,180482,0,0,-0.8289278143307964
C017530,735,5,2317210,53921775,202356,420846,1,-1.2058776248472678
C017533,723,4,626008,40060686,17720,0,0,0.9775575315595434
C017534,799,1,10836702,1966831,0,0,0,-1.3024785011058033
C017535,710,5,4827487,1782814,4244,0,0,1.4604679529123548
C017537,734,2,1053269,38264446,0,0,0,0.24763781998609222
C017539,788,3,373584,0,0,0,0,-0.43623816063082577
C017541,643,1,10580663,0,0,0,1,-1.1669835108817592
C017544,862,4,484639,0,0,0,3,1.4951446416040655
C017545,784,4,87589326,58140103,0,0,0,-3.018938654024383
C017546,791,4,3701027,0,0,45224,0,-0.16284212350847302
C017547,713,2,16710201,13182512,0,0,0,-0.4257933458351423
C017549,893,4,34666,0,0,0,0,-1.7188603912435558
C017557,437,4,726723,0,59339,188208,0,-0.7566784552499257
C017558,617,5,515636644,0,0,0,1,0.017702727470380958
C017559,759,1,90900431,1485798,0,0,0,2.34165699340778
C017561,738,6,498293,0,0,669865,0,0.5748772320108132
C017562,723,4,833061,5145912,0,0,0,-0.6260239103143744
C017564,835,6,1640576,0,0,0,1,-0.34117184002484613
C017565,584,6,67947047,0,0,341645,0,1.077091815124023
C017566,771,3,3872439,5875730,0,1258278,0,-0.49793295449370467
C017569,1000,3,213977,0,36072,0,0,0.8506758228273812
C017570,567,5,2672666,853447,0,0,1,-2.230401544701574
C017572,598,2,3584999,2018781,182114,0,0,-0.9040349758988913
C017573,1000,5,949085,28610040,0,208664,0,-0.7475000994914949
C017574,870,5,7876573,0,0,111487,0,-1.514546083397826
C017575,806,1,246859,0,0,0,0,-0.8139273014173352
C017577,733,3,5133043,0,0,0,0,-1.2867506701183145
C017578,599,6,57539908,0,0,29925,0,-0.24509221072305987
C017581,647,1,1854642,0,0,0,0,0.25889920615700424
C017582,562,2,1291692,2484784,0,0,1,-2.118465040824785
C017586,881,6,6385165,0,60923,0,0,1.2236533412575108
C017588,667,1,205924,17935550,0,0,0,0.44962809571608386
C017590,641,2,2233646,640037,0,0,1,-0.6270751855965597
C017592,930,6,3797895,6442127,0,0,0,-1.2307206333645309
C017593,727,2,58937,6723937,0,245798,0,0.4760183529246852
C017594,738,5,4429561,16327856,0,0,0,0.08285031625752778
C017597,614,4,28183488,0,0,0,0,-1.6369504825574723
C017598,674,6,4449832,0,0,309870,0,0.4027444562825778
C017601,534,4,5470472,0,0,0,1,-0.23709890145622883
C017602,885,1,54516461,23048712,0,0,0,1.6854242573244314
C017603,550,6,177386319,18667683,0,0,0,1.4004714035890344
C017604,639,6,192843,14069059,1826,0,1,0.6102000790337552
C017608,871,5,2593546,0,0,0,1,0.5297462884021416
C017609,885,4,1527926,5021738,0,152408,0,-1.1740576585482225
C017611,608,5,26327226,0,0,0,0,-0.6903525927775889
